NAME,TEAM,POS,AGE,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Matt Guokas, PHI, SG,22,69, , 11.7,1.1,2.9, .389, ,,, 1.1, 2.9,.389,.389, 0.7,1.2,.605, ,,1.2,1.5, , ,,1.2, 3.0
Happy Hairston, CIN, SF,24,79, , 30.9,5.8,12.2, .479, ,,, 5.8, 12.2,.479,.479, 3.2,4.8,.660, ,,8.0,0.8, , ,,3.5, 14.9
Reggie Harding, DET, C,24,74, , 18.5,2.3,5.2, .449, ,,, 2.3, 5.2,.449,.449, 0.9,1.4,.612, ,,6.1,1.3, , ,,2.2, 5.5
John Havlicek*, BOS, SF,26,81, , 32.1,8.4,19.0, .444, ,,, 8.4, 19.0,.444,.444, 4.5,5.4,.828, ,,6.6,3.4, , ,,2.6, 21.4
Tom Hawkins, LAL, SF,30,76, , 23.7,3.6,7.5, .481, ,,, 3.6, 7.5,.481,.481, 1.1,2.3,.474, ,,5.7,1.1, , ,,2.7, 8.3
Walt Hazzard, LAL, PG,24,79, , 20.8,3.8,8.9, .426, ,,, 3.8, 8.9,.426,.426, 1.6,2.2,.729, ,,2.9,4.1, , ,,2.6, 9.3
Fred Hetzel, SFW, PF,24,77, , 27.6,4.8,12.1, .400, ,,, 4.8, 12.1,.400,.400, 2.5,3.1,.810, ,,8.3,1.4, , ,,3.0, 12.2
Wayne Hightower, TOT, PF,27,72, , 18.2,2.7,7.9, .344, ,,, 2.7, 7.9,.344,.344, 2.1,2.9,.729, ,,5.6,0.9, , ,,2.6, 7.5
Wayne Hightower, BAL, PF,27,43, , 17.3,2.4,7.2, .334, ,,, 2.4, 7.2,.334,.334, 2.1,2.9,.718, ,,5.6,0.8, , ,,2.6, 6.9
Wayne Hightower, DET, PF,27,29, , 19.4,3.2,8.9, .355, ,,, 3.2, 8.9,.355,.355, 2.2,3.0,.744, ,,5.7,1.0, , ,,2.8, 8.6
Bob Hogsett, DET, PF,26,7, , 3.1,0.7,2.3, .313, ,,, 0.7, 2.3,.313,.313, 0.9,0.9,1.000, ,,0.4,0.1, , ,,0.7, 2.3
Tom Hoover, STL, C,26,17, , 7.6,0.8,1.8, .419, ,,, 0.8, 1.8,.419,.419, 0.3,0.8,.385, ,,2.1,0.5, , ,,2.1, 1.8
Bailey Howell*, BOS, PF,30,81, , 30.9,7.9,15.3, .512, ,,, 7.9, 15.3,.512,.512, 4.3,5.8,.741, ,,8.4,1.3, , ,,3.7, 20.0
Lou Hudson, STL, SF,22,80, , 30.6,7.8,16.6, .467, ,,, 7.8, 16.6,.467,.467, 2.9,4.1,.706, ,,5.4,1.2, , ,,3.5, 18.4
Darrall Imhoff, LAL, C,28,81, , 33.6,4.6,9.6, .474, ,,, 4.6, 9.6,.474,.474, 1.6,2.6,.614, ,,13.3,2.7, , ,,3.5, 10.7
Luke Jackson, PHI, PF,25,81, , 29.3,4.8,10.9, .438, ,,, 4.8, 10.9,.438,.438, 2.4,3.2,.759, ,,8.9,1.4, , ,,3.4, 12.0
Gus Johnson*, BAL, SF,28,73, , 36.0,8.5,18.9, .450, ,,, 8.5, 18.9,.450,.450, 3.7,5.2,.708, ,,11.7,2.7, , ,,3.8, 20.7
Neil Johnson, NYK, PF,23,51, , 10.2,1.2,3.4, .345, ,,, 1.2, 3.4,.345,.345, 1.1,1.7,.663, ,,3.3,0.7, , ,,2.0, 3.4
K.C. Jones*, BOS, PG,34,78, , 31.4,2.3,5.9, .397, ,,, 2.3, 5.9,.397,.397, 1.5,2.4,.630, ,,3.1,5.0, , ,,3.5, 6.2
Sam Jones*, BOS, SG,33,72, , 32.3,8.9,19.5, .454, ,,, 8.9, 19.5,.454,.454, 4.4,5.2,.857, ,,4.7,3.0, , ,,2.7, 22.1
Wali Jones, PHI, PG,24,81, , 27.8,5.2,12.1, .431, ,,, 5.2, 12.1,.431,.431, 2.8,3.3,.838, ,,3.3,3.7, , ,,3.0, 13.2
Toby Kimball, BOS, PF,24,38, , 5.8,0.9,2.6, .361, ,,, 0.9, 2.6,.361,.361, 0.7,1.1,.675, ,,3.8,0.3, , ,,1.1, 2.6
Jim King, SFW, SG,25,67, , 24.9,4.3,10.2, .418, ,,, 4.3, 10.2,.418,.418, 2.6,3.3,.787, ,,4.8,3.6, , ,,2.9, 11.1
Don Kojis, CHI, SF,28,78, , 21.2,4.2,9.9, .426, ,,, 4.2, 9.9,.426,.426, 1.7,2.8,.604, ,,6.1,0.9, , ,,2.6, 10.2
Howard Komives, NYK, PG,25,65, , 35.1,6.2,15.3, .404, ,,, 6.2, 15.3,.404,.404, 3.3,3.9,.858, ,,2.8,6.2, , ,,3.3, 15.7
Tommy Kron, STL, SG,23,32, , 6.9,0.8,2.7, .310, ,,, 0.8, 2.7,.310,.310, 0.4,0.6,.684, ,,1.1,1.4, , ,,1.1, 2.1
Rudy LaRusso, LAL, PF,29,45, , 28.7,4.7,11.3, .415, ,,, 4.7, 11.3,.415,.415, 3.5,5.0,.696, ,,7.8,1.7, , ,,3.3, 12.8
Clyde Lee, SFW, C,22,74, , 16.9,2.8,6.8, .408, ,,, 2.8, 6.8,.408,.408, 1.4,2.2,.633, ,,7.4,1.0, , ,,2.3, 7.0
George Lee, SFW, F-G,30,1, , 5.0,3.0,4.0, .750, ,,, 3.0, 4.0,.750,.750, 6.0,7.0,.857, ,,0.0,0.0, , ,,0.0, 12.0
Freddie Lewis, CIN, PG,23,32, , 10.4,1.9,4.8, .392, ,,, 1.9, 4.8,.392,.392, 0.9,1.3,.707, ,,1.4,1.3, , ,,1.5, 4.7
Kevin Loughery, BAL, SG,26,76, , 33.9,6.8,17.2, .398, ,,, 6.8, 17.2,.398,.398, 4.5,5.4,.825, ,,4.6,3.8, , ,,3.9, 18.2
Bob Love, CIN, PF,24,66, , 16.3,2.6,6.1, .429, ,,, 2.6, 6.1,.429,.429, 1.4,2.2,.633, ,,3.9,0.7, , ,,2.3, 6.7
Jerry Lucas*, CIN, PF,26,81, , 43.9,7.1,15.5, .459, ,,, 7.1, 15.5,.459,.459, 3.5,4.4,.791, ,,19.1,3.3, , ,,3.5, 17.8
Jack Marin, BAL, SF,22,74, , 17.9,3.8,8.5, .448, ,,, 3.8, 8.5,.448,.448, 2.0,2.5,.775, ,,4.2,1.0, , ,,2.7, 9.6
Jon McGlocklin, CIN, SF,23,60, , 19.9,3.6,8.2, .440, ,,, 3.6, 8.2,.440,.440, 1.2,1.7,.712, ,,2.7,1.6, , ,,1.4, 8.5
McCoy McLemore, CHI, SF,24,79, , 17.5,3.3,8.5, .385, ,,, 3.3, 8.5,.385,.385, 2.7,3.4,.772, ,,4.7,0.8, , ,,2.4, 9.2
Bill Melchionni, PHI, PG,22,73, , 9.5,1.9,4.8, .391, ,,, 1.9, 4.8,.391,.391, 0.5,0.8,.650, ,,1.3,1.3, , ,,1.0, 4.3
Tom Meschery, SFW, PF,28,72, , 25.6,4.1,9.8, .415, ,,, 4.1, 9.8,.415,.415, 2.4,3.4,.717, ,,7.6,1.3, , ,,3.7, 10.6
Eddie Miles, DET, SG,26,81, , 29.9,7.2,16.8, .427, ,,, 7.2, 16.8,.427,.427, 3.2,4.2,.772, ,,3.7,2.2, , ,,2.7, 17.6
Wayne Molis, NYK, C,23,13, , 5.8,1.5,3.9, .373, ,,, 1.5, 3.9,.373,.373, 0.5,1.0,.538, ,,1.7,0.2, , ,,0.7, 3.5
Erwin Mueller, CHI, C,22,80, , 26.7,5.3,12.0, .441, ,,, 5.3, 12.0,.441,.441, 2.1,3.3,.658, ,,6.2,1.6, , ,,2.8, 12.7
Jeff Mullins, SFW, SG,24,77, , 23.8,5.5,11.9, .458, ,,, 5.5, 11.9,.458,.458, 1.9,2.8,.701, ,,5.0,2.9, , ,,2.5, 12.9
Dorie Murrey, DET, PF,23,35, , 8.9,0.9,2.3, .402, ,,, 0.9, 2.3,.402,.402, 0.9,1.5,.593, ,,2.9,0.3, , ,,1.6, 2.8
Don Nelson*, BOS, SF,26,79, , 15.2,2.9,6.4, .446, ,,, 2.9, 6.4,.446,.446, 1.8,2.4,.742, ,,3.7,0.8, , ,,1.8, 7.5
Paul Neumann, SFW, PG,29,78, , 31.0,4.9,11.7, .424, ,,, 4.9, 11.7,.424,.424, 4.0,5.0,.800, ,,3.5,4.4, , ,,3.4, 13.9
Don Ohl, BAL, SG,30,58, , 34.9,7.8,17.3, .451, ,,, 7.8, 17.3,.451,.451, 4.8,6.1,.780, ,,3.3,2.9, , ,,2.6, 20.3
Bud Olsen, SFW, PF,26,40, , 8.7,1.9,4.2, .449, ,,, 1.9, 4.2,.449,.449, 0.6,1.5,.397, ,,2.6,0.8, , ,,1.3, 4.3
Ron Reed, DET, PF,24,62, , 20.1,3.6,9.7, .372, ,,, 3.6, 9.7,.372,.372, 1.3,2.1,.594, ,,6.8,1.3, , ,,2.3, 8.5
Willis Reed*, NYK, PF,24,78, , 36.2,8.1,16.6, .489, ,,, 8.1, 16.6,.489,.489, 4.6,6.2,.735, ,,14.6,1.6, , ,,3.8, 20.9
Oscar Robertson*, CIN, PG,28,79, , 43.9,10.6,21.5, .493, ,,, 10.6, 21.5,.493,.493, 9.3,10.7,.873, ,,6.2,10.7, , ,,2.9, 30.5
Flynn Robinson, CIN, PG,25,76, , 15.0,3.6,7.9, .457, ,,, 3.6, 7.9,.457,.457, 1.6,2.0,.779, ,,1.8,1.4, , ,,2.6, 8.8
Guy Rodgers*, CHI, PG,31,81, , 37.8,6.6,17.0, .391, ,,, 6.6, 17.0,.391,.391, 4.7,5.9,.806, ,,4.3,11.2, , ,,3.0, 18.0
Bill Russell*, BOS, C,32,81, , 40.7,4.9,10.7, .454, ,,, 4.9, 10.7,.454,.454, 3.5,5.8,.610, ,,21.0,5.8, , ,,3.2, 13.3
Cazzie Russell, NYK, SF,22,77, , 22.0,4.5,10.2, .436, ,,, 4.5, 10.2,.436,.436, 2.3,3.0,.785, ,,3.3,2.4, , ,,2.3, 11.3
Tom Sanders*, BOS, SF,28,81, , 23.8,4.0,9.3, .428, ,,, 4.0, 9.3,.428,.428, 2.2,2.7,.817, ,,5.4,1.1, , ,,3.8, 10.2
Dave Schellhase, CHI, PG,22,31, , 6.8,1.3,3.6, .360, ,,, 1.3, 3.6,.360,.360, 0.5,0.7,.636, ,,0.9,0.7, , ,,0.9, 3.0
Ray Scott, TOT, C-PF,28,72, , 34.0,6.4,15.9, .400, ,,, 6.4, 15.9,.400,.400, 3.6,5.1,.699, ,,10.6,2.2, , ,,3.0, 16.3
Ray Scott, DET, C,28,45, , 32.8,5.6,15.1, .370, ,,, 5.6, 15.1,.370,.370, 3.5,4.6,.757, ,,9.0,1.9, , ,,2.9, 14.7
Ray Scott, BAL, PF,28,27, , 35.9,7.6,17.1, .445, ,,, 7.6, 17.1,.445,.445, 3.7,5.9,.625, ,,13.2,2.8, , ,,3.1, 19.0
Larry Siegfried, BOS, PG,27,73, , 25.9,5.0,11.4, .442, ,,, 5.0, 11.4,.442,.442, 4.0,4.8,.847, ,,3.1,3.4, , ,,2.8, 14.1
Paul Silas, STL, PF,23,77, , 20.4,2.7,6.3, .429, ,,, 2.7, 6.3,.429,.429, 1.5,2.8,.531, ,,8.7,1.0, , ,,2.7, 6.8
Jerry Sloan*, CHI, SG,24,80, , 36.8,6.6,15.2, .432, ,,, 6.6, 15.2,.432,.432, 4.3,5.3,.796, ,,9.1,2.1, , ,,3.7, 17.4
Adrian Smith, CIN, SG,30,81, , 32.5,6.2,14.2, .438, ,,, 6.2, 14.2,.438,.438, 4.2,4.7,.903, ,,2.5,2.3, , ,,3.4, 16.6
Dick Snyder, STL, SG,22,55, , 12.3,2.6,6.1, .432, ,,, 2.6, 6.1,.432,.432, 0.8,1.1,.754, ,,1.7,1.1, , ,,1.5, 6.1
Dave Stallworth, NYK, SF,25,76, , 24.9,5.0,10.7, .466, ,,, 5.0, 10.7,.466,.466, 3.0,4.2,.716, ,,6.2,1.9, , ,,3.0, 13.0
Joe Strawder, DET, C,26,79, , 27.3,3.6,8.4, .426, ,,, 3.6, 8.4,.426,.426, 2.4,3.3,.718, ,,10.0,1.0, , ,,4.4, 9.5
Rod Thorn*, STL, PG,25,67, , 17.4,3.5,7.8, .445, ,,, 3.5, 7.8,.445,.445, 1.9,2.6,.727, ,,2.4,1.8, , ,,1.3, 8.8
Nate Thurmond*, SFW, C,25,65, , 42.5,7.2,16.4, .437, ,,, 7.2, 16.4,.437,.437, 4.3,6.8,.629, ,,21.3,2.6, , ,,2.8, 18.7
Gene Tormohlen, STL, C,29,63, , 16.4,2.7,6.4, .427, ,,, 2.7, 6.4,.427,.427, 0.8,1.3,.595, ,,5.5,1.2, , ,,2.8, 6.3
John Tresvant, DET, PF,27,68, , 22.8,3.8,8.6, .438, ,,, 3.8, 8.6,.438,.438, 2.4,3.4,.701, ,,7.1,1.3, , ,,3.6, 9.9
Dick Van Arsdale, NYK, SG,23,79, , 36.6,5.2,11.6, .449, ,,, 5.2, 11.6,.449,.449, 4.7,6.4,.729, ,,7.0,3.1, , ,,3.3, 15.1
Tom Van Arsdale, DET, SG,23,79, , 27.0,4.4,11.2, .391, ,,, 4.4, 11.2,.391,.391, 3.4,4.4,.784, ,,4.3,2.4, , ,,3.1, 12.2
Chico Vaughn, DET, SG,26,51, , 13.3,1.7,4.4, .376, ,,, 1.7, 4.4,.376,.376, 1.0,1.5,.676, ,,1.3,1.5, , ,,1.1, 4.3
Chet Walker*, PHI, SF,26,81, , 33.2,6.9,14.2, .488, ,,, 6.9, 14.2,.488,.488, 5.5,7.2,.766, ,,8.1,2.3, , ,,2.9, 19.3
Gerry Ward, CHI, SG,25,76, , 13.7,1.5,4.0, .381, ,,, 1.5, 4.0,.381,.381, 1.1,1.8,.630, ,,2.4,1.7, , ,,2.2, 4.2
Jim Ware, CIN, PF,22,33, , 6.1,0.9,2.9, .309, ,,, 0.9, 2.9,.309,.309, 0.3,0.5,.588, ,,2.1,0.2, , ,,1.1, 2.1
Ben Warley, BAL, SF,30,62, , 16.7,2.0,5.0, .401, ,,, 2.0, 5.0,.401,.401, 2.2,2.7,.788, ,,5.2,0.8, , ,,2.8, 6.2
Bob Warlick, SFW, SG,25,12, , 5.4,1.3,4.3, .288, ,,, 1.3, 4.3,.288,.288, 0.5,0.9,.545, ,,1.7,0.8, , ,,0.3, 3.0
Jim Washington, CHI, PF,23,77, , 19.2,3.3,7.8, .417, ,,, 3.3, 7.8,.417,.417, 1.1,2.1,.553, ,,6.1,0.7, , ,,2.4, 7.7
Ron Watts, BOS, F,23,27, , 3.3,0.4,1.6, .250, ,,, 0.4, 1.6,.250,.250, 0.6,0.9,.696, ,,1.4,0.0, , ,,0.6, 1.4
Bob Weiss, PHI, PG,24,6, , 4.8,0.8,1.7, .500, ,,, 0.8, 1.7,.500,.500, 0.3,0.8,.400, ,,0.5,1.7, , ,,1.3, 2.0
Walt Wesley, CIN, C,22,64, , 14.2,2.0,5.2, .393, ,,, 2.0, 5.2,.393,.393, 0.8,1.9,.423, ,,5.1,0.3, , ,,2.5, 4.9
Jerry West*, LAL, PG,28,66, , 40.5,9.8,21.0, .464, ,,, 9.8, 21.0,.464,.464, 9.1,10.4,.878, ,,5.9,6.8, , ,,2.4, 28.7
Lenny Wilkens*, STL, PG,29,78, , 38.1,5.7,13.3, .432, ,,, 5.7, 13.3,.432,.432, 5.9,7.5,.787, ,,5.3,5.7, , ,,3.6, 17.4
George Wilson, TOT, C,24,55, , 10.4,1.5,4.3, .363, ,,, 1.5, 4.3,.363,.363, 1.1,1.6,.674, ,,3.7,0.3, , ,,1.7, 4.1
George Wilson, CIN, C,24,12, , 10.4,0.7,3.4, .195, ,,, 0.7, 3.4,.195,.195, 1.1,1.3,.813, ,,3.6,0.0, , ,,1.6, 2.4
George Wilson, CHI, C,24,43, , 10.4,1.8,4.5, .399, ,,, 1.8, 4.5,.399,.399, 1.0,1.6,.643, ,,3.8,0.3, , ,,1.7, 4.6
